M_datetime M_? M_datetime M_lat M_lon M_meas_num M_temp M_xf M_yf M_zf S_? S_date S_day S_drifter_id S_lat S_lon S_record_num S_time battery_voltage
"2012-08-22 12:20:00" 1.9 "2012-08-22 12:20:00" 47.8011 -129.0028 4 13.09 8784.0 362191.8 -489872.2 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 12:39:59" 1.3 "2012-08-22 12:39:59" 47.8027 -129.0027 5 13.09 70678.6 350271.4 -479806.0 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 13:00:00" 1.0 "2012-08-22 13:00:00" 47.8041 -129.003 6 13.07 39612.2 370490.7 -486977.2 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 13:20:00" 1.6 "2012-08-22 13:20:00" 47.8056 -129.0031 7 13.11 9687.2 343980.0 -486690.6 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 13:40:03" 9.9 "2012-08-22 13:40:03" 47.8079 -129.0031 8 13.12 66565.4 371314.8 -482565.1 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 14:00:03" 9.9 "2012-08-22 14:00:03" 47.8103 -129.0024 9 13.09 49530.0 349623.9 -482162.9 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 14:20:00" 2.6 "2012-08-22 14:20:00" 47.8127 -129.0012 10 13.1 55132.8 378628.6 -485281.3 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 14:39:59" 1.6 "2012-08-22 14:39:59" 47.8154 -128.9994 11 13.15 35473.4 368354.5 -487046.1 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 15:00:04" 9.9 "2012-08-22 15:00:04" 47.8177 -128.9972 12 13.19 57697.3 373474.5 -484780.0 5 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 500 15:02:27 13.3
"2012-08-22 15:20:00" 1.3 "2012-08-22 15:20:00" 47.8193 -128.9946 1 13.23 55351.6 383553.6 -486371.3 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
